v;trim;geo;cod-ca;ca;cod-prv;prv;loc-num;loc-imp;loc-pm2;nav-num;nav-imp;nav-pm2
2023;1;Provincia;7;Castilla y León;40;Segovia;106;87065;786,43;63;156073;374,02
2023;1;Provincia;7;Castilla y León;42;Soria;101;46672;601,85;45;309515;412,31
2023;1;Provincia;7;Castilla y León;47;Valladolid;533;102524;944,58;149;481646;371,35
2023;1;Provincia;7;Castilla y León;49;Zamora;155;66876;634,47;46;169542;308,33
2023;1;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1344;87403;724,64;738;596034;344,23
2023;1;Provincia;8;Castilla-La Mancha;2;Albacete;362;95386;771,43;99;146240;294,58
2023;1;Provincia;8;Castilla-La Mancha;13;Ciudad Real;247;78006;657,19;144;192640;311,29
2023;1;Provincia;8;Castilla-La Mancha;16;Cuenca;122;67400;706,03;70;76633;279,57
2023;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;166;73154;716,95;118;880711;407,02
2023;1;Provincia;8;Castilla-La Mancha;45;Toledo;447;99021;739,35;307;890591;360,39
2023;1;Comunidad;9;Cataluña;98;CATALUÑA;9471;137363;1319,62;1682;812860;672,99
2023;1;Provincia;9;Cataluña;8;Barcelona;7042;156087;1473,79;1194;1007266;776,62
2023;1;Provincia;9;Cataluña;17;Girona;995;99012;1007,38;171;418138;520,03
2023;1;Provincia;9;Cataluña;25;Lleida;540;70151;686,69;130;325281;443,56
2023;1;Provincia;9;Cataluña;43;Tarragona;894;77675;866,74;187;448911;404,70
2023;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;7172;94433;860,11;1428;479364;443,67
2023;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2892;90307;912,30;335;409647;443,57
2023;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;776;68083;661,70;273;239131;371,16
2023;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;3504;103764;866,79;820;618363;476,16
2023;1;Comunidad;11;Extremadura;98;EXTREMADURA;717;67461;630,38;331;185563;298,96
2023;1;Provincia;11;Extremadura;6;Badajoz;458;66217;605,89;194;194905;325,24
2023;1;Provincia;11;Extremadura;10;Cáceres;259;69781;676,07;137;157155;219,04
2023;1;Comunidad;12;Galicia;98;GALICIA;2059;93120;904,55;288;446525;446,66
2023;1;Provincia;12;Galicia;15;A Coruña;877;92582;979,95;130;395952;488,16
2023;1;Provincia;12;Galicia;27;Lugo;298;66885;844,29;46;176400;308,09
2023;1;Provincia;12;Galicia;32;Ourense;218;87979;603,88;39;397765;281,10
2023;1;Provincia;12;Galicia;36;Pontevedra;666;106453;902,41;73;621040;495,02
2023;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7357;242431;2148,75;1510;827617;798,90
2023;1;Provincia;13;Comunidad de Madrid;28;Madrid;7357;242431;2148,75;1510;827617;798,90
2023;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1446;76703;703,08;455;271045;342,72
2023;1;Provincia;14;Región de Murcia;30;Murcia;1446;76703;703,08;455;271045;342,72
2023;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;944;103489;1047,62;241;483056;551,19
2023;1;Provincia;15;C. Foral de Navarra;31;Navarra;944;103489;1047,62;241;483056;551,19
2023;1;Comunidad;16;País Vasco;98;PAÍS VASCO;3622;130292;1449,69;556;584233;771,60
2023;1;Provincia;16;País Vasco;1;Araba / Álava;424;103329;1058,19;114;496123;550,28
2023;1;Provincia;16;País Vasco;20;Gipuzkoa;1301;126321;1578,06;211;716249;776,26
2023;1;Provincia;16;País Vasco;48;Bizkaia;1897;137604;1435,85;231;504573;840,64
2023;1;Comunidad;17;La Rioja;98;LA RIOJA;749;88000;835,74;121;255601;426,79
2023;1;Provincia;17;La Rioja;26;La Rioja;749;88000;835,74;121;255601;426,79
2023;1;Comunidad;18;Ceuta;98;CEUTA;21;122666;2452,02;2;170000;566,67
2023;1;Provincia;18;Ceuta;51;Ceuta;21;122666;2452,02;2;170000;566,67
2023;1;Comunidad;19;Melilla;98;MELILLA;21;121227;1100,91;6;191000;841,98
2023;1;Provincia;19;Melilla;52;Melilla;21;121227;1100,91;6;191000;841,98
2023;2;Nacional;99;ESPAÑA;99;ESPAÑA;55201;125337;1225,53;11399;503879;551,53
2023;2;Comunidad;1;Andalucía;98;ANDALUCÍA;9764;96698;1031,23;2135;213213;431,25
2023;2;Provincia;1;Andalucía;4;Almería;933;73630;681,95;168;157365;411,58
2023;2;Provincia;1;Andalucía;11;Cádiz;1351;97610;960,36;355;232291;445,74
2023;2;Provincia;1;Andalucía;14;Córdoba;839;75813;802,81;288;211608;383,53
2023;2;Provincia;1;Andalucía;18;Granada;1218;82107;910,64;172;250753;382,17
2023;2;Provincia;1;Andalucía;21;Huelva;530;71246;741,00;159;113864;400,28
2023;2;Provincia;1;Andalucía;23;Jaén;644;59374;640,00;130;112188;299,02
2023;2;Provincia;1;Andalucía;29;Málaga;2421;129727;1458,27;240;340969;697,71
2023;2;Provincia;1;Andalucía;41;Sevilla;1828;99406;1059,32;623;205363;383,52
2023;2;Comunidad;2;Aragón;98;ARAGÓN;1419;100678;918,85;537;381717;380,21
2023;2;Provincia;2;Aragón;22;Huesca;302;50637;736,23;80;172653;425,12
2023;2;Provincia;2;Aragón;44;Teruel;107;88162;633,72;46;284118;329,65
2023;2;Provincia;2;Aragón;50;Zaragoza;1010;119597;1014,16;411;444608;374,03
2023;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;1009;97091;839,80;141;348368;409,94
2023;2;Provincia;3;Principado de Asturias;33;Asturias;1009;97091;839,80;141;348368;409,94
2023;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;1481;148877;1559,66;138;733285;1116,93
2023;2;Provincia;4;Illes Balears;7;Illes Balears;1481;148877;1559,66;138;733285;1116,93
2023;2;Comunidad;5;Canarias;98;CANARIAS;2557;117608;1313,77;253;479531;654,25
2023;2;Provincia;5;Canarias;35;Las Palmas;1342;118225;1423,75;160;407984;637,73
2023;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1215;116994;1204,38;93;596868;681,35
2023;2;Comunidad;6;Cantabria;98;CANTABRIA;737;70140;1079,92;108;588597;637,72
2023;2;Provincia;6;Cantabria;39;Cantabria;737;70140;1079,92;108;588597;637,72
2023;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2521;76714;790,89;762;250535;390,37
2023;2;Provincia;7;Castilla y León;5;Ávila;125;49868;596,66;116;148015;415,74
2023;2;Provincia;7;Castilla y León;9;Burgos;530;71588;831,54;155;270743;435,02
2023;2;Provincia;7;Castilla y León;24;León;432;58957;572,91;109;252531;411,14
2023;2;Provincia;7;Castilla y León;34;Palencia;170;49670;704,93;36;190489;325,02
2023;2;Provincia;7;Castilla y León;37;Salamanca;361;101247;926,02;79;298702;358,66
2023;2;Provincia;7;Castilla y León;40;Segovia;124;86394;826,11;62;147194;400,74
2023;2;Provincia;7;Castilla y León;42;Soria;91;45688;596,91;38;225341;369,67
2023;2;Provincia;7;Castilla y León;47;Valladolid;540;98752;929,29;121;334812;388,57
2023;2;Provincia;7;Castilla y León;49;Zamora;148;60605;659,80;46;146214;304,82
2023;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1434;77229;712,92;742;437686;349,18
2023;2;Provincia;8;Castilla-La Mancha;2;Albacete;417;90933;742,90;110;244538;367,94
2023;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;239;80082;690,00;144;222035;318,36
2023;2;Provincia;8;Castilla-La Mancha;16;Cuenca;106;65343;682,58;76;95136;300,72
2023;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;187;71663;699,25;99;1229760;427,42
2023;2;Provincia;8;Castilla-La Mancha;45;Toledo;485;68966;714,35;313;432392;345,92
2023;2;Comunidad;9;Cataluña;98;CATALUÑA;9846;131960;1296,65;1722;784579;680,60
2023;2;Provincia;9;Cataluña;8;Barcelona;7272;150382;1455,62;1161;933347;785,21
2023;2;Provincia;9;Cataluña;17;Girona;1037;91109;959,45;190;616719;552,95
2023;2;Provincia;9;Cataluña;25;Lleida;565;67999;658,65;163;341407;457,88
2023;2;Provincia;9;Cataluña;43;Tarragona;972;78068;859,81;208;483930;427,74
2023;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;7445;94627;860,12;1433;523821;445,67
2023;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;3028;88786;895,93;350;428377;461,03
2023;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;771;70722;683,66;267;301859;355,88
2023;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;3646;104545;871,56;816;667925;478,29
2023;2;Comunidad;11;Extremadura;98;EXTREMADURA;736;62882;630,33;354;148013;279,66
2023;2;Provincia;11;Extremadura;6;Badajoz;469;58780;600,74;205;159267;291,45
2023;2;Provincia;11;Extremadura;10;Cáceres;267;70596;685,95;149;118713;248,95
2023;2;Comunidad;12;Galicia;98;GALICIA;2071;99146;935,66;304;439786;436,82
2023;2;Provincia;12;Galicia;15;A Coruña;900;106869;1001,40;132;425832;470,96
2023;2;Provincia;12;Galicia;27;Lugo;284;67163;829,72;54;150167;295,22
2023;2;Provincia;12;Galicia;32;Ourense;193;66021;584,35;41;507263;316,91
2023;2;Provincia;12;Galicia;36;Pontevedra;694;108387;966,36;77;558787;493,09
2023;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7360;244794;2155,31;1405;766185;801,57
2023;2;Provincia;13;Comunidad de Madrid;28;Madrid;7360;244794;2155,31;1405;766185;801,57
2023;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1590;73308;697,59;446;247914;339,62
2023;2;Provincia;14;Región de Murcia;30;Murcia;1590;73308;697,59;446;247914;339,62
2023;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;887;103231;1046,14;245;527412;540,85
2023;2;Provincia;15;C. Foral de Navarra;31;Navarra;887;103231;1046,14;245;527412;540,85
2023;2;Comunidad;16;País Vasco;98;PAÍS VASCO;3588;127056;1429,95;557;783703;812,39
2023;2;Provincia;16;País Vasco;1;Araba / Álava;441;108554;1052,12;110;459357;554,73
2023;2;Provincia;16;País Vasco;20;Gipuzkoa;1287;138512;1589,02;205;1073757;846,06
2023;2;Provincia;16;País Vasco;48;Bizkaia;1860;123186;1399,58;242;670193;881,56
2023;2;Comunidad;17;La Rioja;98;LA RIOJA;713;76639;855,43;113;378395;394,53
2023;2;Provincia;17;La Rioja;26;La Rioja;713;76639;855,43;113;378395;394,53
2023;2;Comunidad;18;Ceuta;98;CEUTA;18;137199;2592,32;0;0;0,00
2023;2;Provincia;18;Ceuta;51;Ceuta;18;137199;2592,32;0;0;0,00
2023;2;Comunidad;19;Melilla;98;MELILLA;25;104132;1097,77;4;196250;1023,61
2023;2;Provincia;19;Melilla;52;Melilla;25;104132;1097,77;4;196250;1023,61
2023;3;Nacional;99;ESPAÑA;99;ESPAÑA;55226;123012;1216,44;11414;482269;553,47
2023;3;Comunidad;1;Andalucía;98;ANDALUCÍA;9634;90390;999,94;2134;210547;431,03
2023;3;Provincia;1;Andalucía;4;Almería;906;76565;689,41;168;186550;430,28
2023;3;Provincia;1;Andalucía;11;Cádiz;1405;84697;872,22;341;172670;434,05
2023;3;Provincia;1;Andalucía;14;Córdoba;816;70678;806,01;274;248411;401,07
2023;3;Provincia;1;Andalucía;18;Granada;1224;78040;891,54;176;267646;397,56
2023;3;Provincia;1;Andalucía;21;Huelva;524;72016;743,01;147;123481;394,69
2023;3;Provincia;1;Andalucía;23;Jaén;684;56137;628,08;137;109334;289,74
2023;3;Provincia;1;Andalucía;29;Málaga;2316;120720;1451,02;236;352137;690,27
2023;3;Provincia;1;Andalucía;41;Sevilla;1759;95771;1021,71;655;201273;389,00
2023;3;Comunidad;2;Aragón;98;ARAGÓN;1505;94425;876,59;493;435369;427,54
2023;3;Provincia;2;Aragón;22;Huesca;317;51074;683,40;73;189194;463,03
2023;3;Provincia;2;Aragón;44;Teruel;109;71211;549,25;45;258950;355,12
2023;3;Provincia;2;Aragón;50;Zaragoza;1079;111712;976,82;375;539570;428,05
2023;3;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;1074;96309;825,29;134;377757;423,76
2023;3;Provincia;3;Principado de Asturias;33;Asturias;1074;96309;825,29;134;377757;423,76
2023;3;Comunidad;4;Illes Balears;98;ILLES BALEARS;1526;152742;1625,12;152;639836;1134,48
2023;3;Provincia;4;Illes Balears;7;Illes Balears;1526;152742;1625,12;152;639836;1134,48
2023;3;Comunidad;5;Canarias;98;CANARIAS;2505;125922;1342,94;243;483634;671,80
2023;3;Provincia;5;Canarias;35;Las Palmas;1332;123107;1447,49;154;423993;659,82
2023;3;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1173;128786;1236,54;89;587580;692,67
2023;3;Comunidad;6;Cantabria;98;CANTABRIA;727;65383;1045,12;109;544784;523,24
2023;3;Provincia;6;Cantabria;39;Cantabria;727;65383;1045,12;109;544784;523,24
2023;3;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2572;75538;785,34;783;356941;411,39
2023;3;Provincia;7;Castilla y León;5;Ávila;129;50583;649,85;124;157843;440,90
2023;3;Provincia;7;Castilla y León;9;Burgos;533;72904;831,63;164;271335;451,22
2023;3;Provincia;7;Castilla y León;24;León;444;56700;566,54;107;922577;448,26
2023;3;Provincia;7;Castilla y León;34;Palencia;185;46088;675,24;33;286541;344,33
2023;3;Provincia;7;Castilla y León;37;Salamanca;353;102192;898,35;88;279991;386,73
2023;3;Provincia;7;Castilla y León;40;Segovia;127;87273;871,22;65;134345;414,43
2023;3;Provincia;7;Castilla y León;42;Soria;98;44959;589,49;36;206300;424,19
2023;3;Provincia;7;Castilla y León;47;Valladolid;574;91486;904,64;114;451314;396,65
2023;3;Provincia;7;Castilla y León;49;Zamora;129;67090;678,02;52;308769;316,98
2023;3;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1466;77015;692,16;836;424528;350,96
2023;3;Provincia;8;Castilla-La Mancha;2;Albacete;425;89655;724,17;216;287595;355,88
2023;3;Provincia;8;Castilla-La Mancha;13;Ciudad Real;247;78803;673,87;136;185069;329,90
2023;3;Provincia;8;Castilla-La Mancha;16;Cuenca;112;61219;576,87;77;143561;324,14
2023;3;Provincia;8;Castilla-La Mancha;19;Guadalajara;192;76684;726,02;95;1273594;440,39
2023;3;Provincia;8;Castilla-La Mancha;45;Toledo;490;68428;684,16;312;406074;341,59
2023;3;Comunidad;9;Cataluña;98;CATALUÑA;9851;130943;1296,35;1724;755039;657,18
2023;3;Provincia;9;Cataluña;8;Barcelona;7272;149968;1461,25;1144;933655;773,65
2023;3;Provincia;9;Cataluña;17;Girona;1048;87194;940,29;188;578965;549,71
2023;3;Provincia;9;Cataluña;25;Lleida;561;64692;661,71;182;273834;391,08
2023;3;Provincia;9;Cataluña;43;Tarragona;970;78798;850,02;210;455499;422,68
2023;3;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;7630;93434;844,10;1451;438996;446,26
2023;3;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;3131;82837;886,01;361;392737;474,62
2023;3;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;782;70775;659,20;270;282222;354,24
2023;3;Provincia;10;Comunitat Valenciana;46;Valencia / València;3717;106957;851,25;820;524809;471,14
2023;3;Comunidad;11;Extremadura;98;EXTREMADURA;723;72275;657,18;371;151369;297,03
2023;3;Provincia;11;Extremadura;6;Badajoz;470;68262;620,86;223;164581;316,40
2023;3;Provincia;11;Extremadura;10;Cáceres;253;80159;728,54;148;114240;242,58
2023;3;Comunidad;12;Galicia;98;GALICIA;2041;92432;915,74;265;435509;407,10
2023;3;Provincia;12;Galicia;15;A Coruña;923;95835;988,16;119;525434;441,03
2023;3;Provincia;12;Galicia;27;Lugo;250;55652;742,25;39;105491;258,41
2023;3;Provincia;12;Galicia;32;Ourense;185;64220;605,32;42;482778;300,07
2023;3;Provincia;12;Galicia;36;Pontevedra;683;106466;936,74;65;413628;466,50
2023;3;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7204;241419;2175,20;1366;676577;803,60
2023;3;Provincia;13;Comunidad de Madrid;28;Madrid;7204;241419;2175,20;1366;676577;803,60
2023;3;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1644;72529;678,59;424;310832;347,10
2023;3;Provincia;14;Región de Murcia;30;Murcia;1644;72529;678,59;424;310832;347,10
2023;3;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;872;106757;1058,08;238;580438;544,68
2023;3;Provincia;15;C. Foral de Navarra;31;Navarra;872;106757;1058,08;238;580438;544,68
2023;3;Comunidad;16;País Vasco;98;PAÍS VASCO;3539;128281;1453,71;580;737002;815,04
2023;3;Provincia;16;País Vasco;1;Araba / Álava;443;120547;1145,94;115;474052;535,35
2023;3;Provincia;16;País Vasco;20;Gipuzkoa;1300;148991;1651,15;209;986309;846,17
2023;3;Provincia;16;País Vasco;48;Bizkaia;1796;115633;1382,03;256;636941;905,78
2023;3;Comunidad;17;La Rioja;98;LA RIOJA;672;72572;825,56;104;436485;388,30
2023;3;Provincia;17;La Rioja;26;La Rioja;672;72572;825,56;104;436485;388,30
2023;3;Comunidad;18;Ceuta;98;CEUTA;17;119665;2017,46;2;150000;360,58
2023;3;Provincia;18;Ceuta;51;Ceuta;17;119665;2017,46;2;150000;360,58
2023;3;Comunidad;19;Melilla;98;MELILLA;24;114000;1111,97;5;166250;817,20
2023;3;Provincia;19;Melilla;52;Melilla;24;114000;1111,97;5;166250;817,20
2023;4;Nacional;99;ESPAÑA;99;ESPAÑA;55660;120182;1205,38;11264;479165;557,35
2023;4;Comunidad;1;Andalucía;98;ANDALUCÍA;9836;90144;980,49;2130;233056;439,79
2023;4;Provincia;1;Andalucía;4;Almería;932;76089;676,29;171;192594;427,05
2023;4;Provincia;1;Andalucía;11;Cádiz;1454;83489;842,11;332;171072;423,56
2023;4;Provincia;1;Andalucía;14;Córdoba;791;70783;816,21;281;254999;413,57
2023;4;Provincia;1;Andalucía;18;Granada;1207;75159;857,23;169;245835;407,88
2023;4;Provincia;1;Andalucía;21;Huelva;559;68895;707,49;140;114967;424,42
2023;4;Provincia;1;Andalucía;23;Jaén;684;56706;625,86;144;116010;300,18
2023;4;Provincia;1;Andalucía;29;Málaga;2424;122517;1450,48;240;365611;695,05
2023;4;Provincia;1;Andalucía;41;Sevilla;1785;93937;957,88;653;269418;395,30
2023;4;Comunidad;2;Aragón;98;ARAGÓN;1557;90579;889,80;490;358680;441,91
2023;4;Provincia;2;Aragón;22;Huesca;307;53481;703,93;71;177008;507,57
2023;4;Provincia;2;Aragón;44;Teruel;110;39076;530,42;40;94653;369,71
2023;4;Provincia;2;Aragón;50;Zaragoza;1140;107456;984,71;379;456830;431,51
2023;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;1039;96826;871,56;114;406047;442,44
2023;4;Provincia;3;Principado de Asturias;33;Asturias;1039;96826;871,56;114;406047;442,44
2023;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;1539;152746;1586,91;132;592668;1160,68
2023;4;Provincia;4;Illes Balears;7;Illes Balears;1539;152746;1586,91;132;592668;1160,68
2023;4;Comunidad;5;Canarias;98;CANARIAS;2401;125483;1390,00;224;505865;682,61
2023;4;Provincia;5;Canarias;35;Las Palmas;1277;125678;1507,80;139;480909;655,50
2023;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1124;125291;1273,67;85;542567;722,47
2023;4;Comunidad;6;Cantabria;98;CANTABRIA;732;63483;1028,03;112;530574;503,26
2023;4;Provincia;6;Cantabria;39;Cantabria;732;63483;1028,03;112;530574;503,26
2023;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2627;72528;788,32;784;416596;420,37
2023;4;Provincia;7;Castilla y León;5;Ávila;140;46011;624,47;135;168020;439,52
2023;4;Provincia;7;Castilla y León;9;Burgos;551;71714;858,40;157;288564;460,39
2023;4;Provincia;7;Castilla y León;24;León;432;54336;580,63;117;823447;412,13
2023;4;Provincia;7;Castilla y León;34;Palencia;194;56369;681,72;43;325629;362,12
2023;4;Provincia;7;Castilla y León;37;Salamanca;363;94617;939,61;90;415683;433,08
2023;4;Provincia;7;Castilla y León;40;Segovia;129;81866;838,78;65;106493;432,10
2023;4;Provincia;7;Castilla y León;42;Soria;94;52488;637,34;34;154585;436,76
2023;4;Provincia;7;Castilla y León;47;Valladolid;590;81294;854,23;105;639218;401,90
2023;4;Provincia;7;Castilla y León;49;Zamora;134;77486;682,26;38;327455;342,02
2023;4;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1574;78576;664,61;856;276642;349,35
2023;4;Provincia;8;Castilla-La Mancha;2;Albacete;462;89232;718,32;223;257818;363,97
2023;4;Provincia;8;Castilla-La Mancha;13;Ciudad Real;262;94712;678,68;139;168029;318,36
2023;4;Provincia;8;Castilla-La Mancha;16;Cuenca;120;56431;589,84;73;180131;352,98
2023;4;Provincia;8;Castilla-La Mancha;19;Guadalajara;216;72159;681,83;97;804758;419,66
2023;4;Provincia;8;Castilla-La Mancha;45;Toledo;514;68234;618,03;324;204746;340,77
2023;4;Comunidad;9;Cataluña;98;CATALUÑA;9886;134867;1313,36;1701;659849;655,99
2023;4;Provincia;9;Cataluña;8;Barcelona;7287;153340;1480,30;1135;804951;764,06
2023;4;Provincia;9;Cataluña;17;Girona;1069;92416;973,81;184;614676;546,66
2023;4;Provincia;9;Cataluña;25;Lleida;555;78524;700,64;177;273591;387,41
2023;4;Provincia;9;Cataluña;43;Tarragona;975;80010;823,59;205;248993;410,81
2023;4;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;7829;91649;837,07;1414;455359;454,36
2023;4;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;3193;80787;872,54;360;360065;485,46
2023;4;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;783;71103;663,81;269;336530;362,73
2023;4;Provincia;10;Comunitat Valenciana;46;Valencia / València;3853;104780;845,18;785;549942;479,39
2023;4;Comunidad;11;Extremadura;98;EXTREMADURA;739;72203;629,26;405;156070;303,46
2023;4;Provincia;11;Extremadura;6;Badajoz;473;68813;612,83;241;168322;327,33
2023;4;Provincia;11;Extremadura;10;Cáceres;266;78419;659,39;164;125253;243,43
2023;4;Comunidad;12;Galicia;98;GALICIA;2012;93193;897,27;261;439408;414,07
2023;4;Provincia;12;Galicia;15;A Coruña;904;95529;954,71;123;494817;435,04
2023;4;Provincia;12;Galicia;27;Lugo;247;54181;694,93;32;114755;257,63
2023;4;Provincia;12;Galicia;32;Ourense;189;62676;567,81;40;430891;308,53
2023;4;Provincia;12;Galicia;36;Pontevedra;672;109783;957,15;66;461814;491,46
2023;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7021;227653;2174,36;1301;699515;815,64
2023;4;Provincia;13;Comunidad de Madrid;28;Madrid;7021;227653;2174,36;1301;699515;815,64
2023;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1687;71643;675,33;403;521959;360,96
2023;4;Provincia;14;Región de Murcia;30;Murcia;1687;71643;675,33;403;521959;360,96
2023;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;852;101160;1036,89;227;626062;588,48
2023;4;Provincia;15;C. Foral de Navarra;31;Navarra;852;101160;1036,89;227;626062;588,48
2023;4;Comunidad;16;País Vasco;98;PAÍS VASCO;3629;122515;1409,66;592;774084;796,99
2023;4;Provincia;16;País Vasco;1;Araba / Álava;422;127361;1125,63;117;966307;567,28
2023;4;Provincia;16;País Vasco;20;Gipuzkoa;1291;142200;1612,18;213;882669;818,21
2023;4;Provincia;16;País Vasco;48;Bizkaia;1916;108681;1330,53;262;618415;869,36
2023;4;Comunidad;17;La Rioja;98;LA RIOJA;644;77096;828,02;107;463062;381,53
